created_at,anotador_id,idx,respuesta,comentario_prem,comentario_hyp,region,palabras_marcadas
2026-06-04 21:30:15.032631+00,anotador_265,5304,3,,,buenos_aires_amba,"[{""pos"":7,""source"":""prem"",""palabra"":""frijoles""},{""pos"":4,""source"":""hyp"",""palabra"":""frijoles""}]"
2026-06-04 21:30:20.694035+00,anotador_100,2643,4,,,,[]
2026-06-04 21:30:32.214273+00,anotador_265,3978,5,,,buenos_aires_amba,[]
2026-06-04 21:30:39.415552+00,anotador_265,3437,4,,,buenos_aires_amba,"[{""pos"":23,""source"":""prem"",""palabra"":""han""},{""pos"":22,""source"":""prem"",""palabra"":""no""},{""pos"":24,""source"":""prem"",""palabra"":""encontrado""}]"
2026-06-04 21:30:58.646197+00,anotador_100,4023,3,,,,"[{""pos"":32,""source"":""prem"",""palabra"":""su""},{""pos"":31,""source"":""prem"",""palabra"":""a""},{""pos"":33,""source"":""prem"",""palabra"":""lado.""}]"
2026-06-04 21:30:59.784192+00,anotador_265,4113,4,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""periódico""},{""pos"":13,""source"":""prem"",""palabra"":""periódico""}]"
2026-06-04 21:31:23.361373+00,anotador_265,6971,4,,,buenos_aires_amba,[]
2026-06-04 21:31:49.60563+00,anotador_265,6354,5,,,buenos_aires_amba,[]
2026-06-04 21:31:54.153959+00,anotador_100,4321,,,,,"[{""pos"":15,""source"":""prem"",""palabra"":""se""}]"
2026-06-04 21:31:54.608702+00,anotador_100,4321,4,,,,"[{""pos"":15,""source"":""prem"",""palabra"":""se""},{""pos"":16,""source"":""prem"",""palabra"":""parten""},{""pos"":18,""source"":""prem"",""palabra"":""la""},{""pos"":17,""source"":""prem"",""palabra"":""de""},{""pos"":19,""source"":""prem"",""palabra"":""risa,""},{""pos"":25,""source"":""prem"",""palabra"":""les""}]"
2026-06-04 21:32:00.644871+00,anotador_265,6793,5,,,buenos_aires_amba,[]
2026-06-04 21:32:05.108171+00,anotador_265,7258,3,,,buenos_aires_amba,"[{""pos"":17,""source"":""hyp"",""palabra"":""peñasco.""},{""pos"":2,""source"":""prem"",""palabra"":""grava""},{""pos"":6,""source"":""prem"",""palabra"":""trasera""},{""pos"":29,""source"":""prem"",""palabra"":""rocas.""}]"
2026-06-04 21:32:24.127419+00,anotador_265,6885,4,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""blasón""}]"
2026-06-04 21:32:35.697109+00,anotador_265,6473,5,,,buenos_aires_amba,[]
2026-06-04 21:32:54.395451+00,anotador_100,5471,5,,,,[]
2026-06-04 21:32:57.946185+00,anotador_310,2709,5,,,buenos_aires_amba,[]
2026-06-04 21:33:01.751629+00,anotador_100,3630,3,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""casillas""},{""pos"":23,""source"":""prem"",""palabra"":""perdieron""},{""pos"":25,""source"":""prem"",""palabra"":""vida""},{""pos"":24,""source"":""prem"",""palabra"":""la""}]"
2026-06-04 21:33:06.143141+00,anotador_310,1690,5,,,buenos_aires_amba,[]
2026-06-04 21:33:16.649825+00,anotador_310,758,5,,,buenos_aires_amba,[]
2026-06-04 21:33:25.727436+00,anotador_310,1837,5,,,buenos_aires_amba,[]
2026-06-04 21:33:31.309095+00,anotador_310,2006,5,,,buenos_aires_amba,[]
2026-06-04 21:33:48.558776+00,anotador_310,6952,5,,,buenos_aires_amba,[]
2026-06-04 21:33:57.402097+00,anotador_310,5855,5,,,buenos_aires_amba,[]
2026-06-04 21:34:27.823815+00,anotador_100,6841,3,,,,"[{""pos"":3,""source"":""prem"",""palabra"":""reclutar""},{""pos"":5,""source"":""prem"",""palabra"":""formar""}]"
2026-06-04 21:35:14.712836+00,anotador_100,3793,4,,,,"[{""pos"":5,""source"":""prem"",""palabra"":""has""},{""pos"":6,""source"":""prem"",""palabra"":""ayudado""}]"
2026-06-04 21:36:17.377538+00,anotador_100,6862,3,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""continúan""},{""pos"":7,""source"":""hyp"",""palabra"":""capital.""}]"
2026-06-04 21:53:34.368057+00,anotador_135,9999,1,,,buenos_aires_amba,[]
2026-06-04 21:53:56.686419+00,anotador_135,4679,5,,,buenos_aires_amba,[]
2026-06-04 21:54:12.972582+00,anotador_318,9999,1,,,buenos_aires_interior,[]
2026-06-04 21:54:20.033043+00,anotador_135,2376,5,,,buenos_aires_amba,[]
2026-06-04 21:54:30.966287+00,anotador_135,6112,5,,,buenos_aires_amba,[]
2026-06-04 21:54:41.924313+00,anotador_135,6512,5,,,buenos_aires_amba,[]
2026-06-04 21:55:03.459232+00,anotador_135,6777,5,,,buenos_aires_amba,[]
2026-06-04 21:55:13.63583+00,anotador_318,6671,1,,,buenos_aires_interior,[]
2026-06-04 21:55:15.422878+00,anotador_135,2974,5,,,buenos_aires_amba,[]
2026-06-04 21:55:24.429795+00,anotador_135,6636,5,,,buenos_aires_amba,[]
2026-06-04 21:56:00.347987+00,anotador_318,2748,1,,,buenos_aires_interior,[]
2026-06-04 21:56:17.026664+00,anotador_318,2241,5,,,buenos_aires_interior,[]
2026-06-04 21:56:23.773728+00,anotador_318,5195,5,,,buenos_aires_interior,[]
2026-06-04 21:56:38.413319+00,anotador_177,9999,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""}]"
2026-06-04 21:56:57.407923+00,anotador_318,5192,5,,,buenos_aires_interior,[]
2026-06-04 21:57:09.900874+00,anotador_318,5571,5,,,buenos_aires_interior,[]
2026-06-04 21:57:27.476996+00,anotador_318,5487,3,,,buenos_aires_interior,[]
2026-06-04 21:57:59.26057+00,anotador_318,6523,1,,,buenos_aires_interior,[]
2026-06-04 21:58:07.814308+00,anotador_318,1587,5,,,buenos_aires_interior,[]
2026-06-04 21:58:15.770044+00,anotador_318,1265,1,,,buenos_aires_interior,[]
2026-06-04 21:58:24.074939+00,anotador_318,6874,5,,,buenos_aires_interior,[]
2026-06-04 21:58:35.555658+00,anotador_318,4540,1,,,buenos_aires_interior,[]
2026-06-04 21:58:51.376525+00,anotador_318,1268,5,,,buenos_aires_interior,[]
2026-06-04 21:59:01.332917+00,anotador_318,3733,5,,,buenos_aires_interior,[]
2026-06-04 21:59:12.016751+00,anotador_318,5826,5,,,buenos_aires_interior,[]
2026-06-04 21:59:19.781969+00,anotador_318,6419,3,,,buenos_aires_interior,[]
2026-06-04 22:00:04.426147+00,anotador_318,4291,3,,,buenos_aires_interior,[]
2026-06-04 22:00:17.226882+00,anotador_318,1681,5,,,buenos_aires_interior,[]
2026-06-04 22:00:23.492401+00,anotador_318,1279,5,,,buenos_aires_interior,[]
2026-06-04 22:00:47.400532+00,anotador_269,9999,2,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""}]"
2026-06-04 22:01:28.102755+00,anotador_269,6011,5,,,buenos_aires_amba,[]
2026-06-04 22:01:41.162878+00,anotador_269,3992,4,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""dá""},{""pos"":8,""source"":""prem"",""palabra"":""dándote""},{""pos"":6,""source"":""hyp"",""palabra"":""da""}]"
2026-06-04 22:02:11.92334+00,anotador_269,6964,5,,,buenos_aires_amba,[]
2026-06-04 22:02:22.950909+00,anotador_269,4119,4,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""monetario""}]"
2026-06-04 22:02:44.883812+00,anotador_269,1988,5,,,buenos_aires_amba,[]
2026-06-04 22:03:04.813586+00,anotador_269,3817,4,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""decepcionante.""}]"
2026-06-04 22:03:34.360824+00,anotador_269,5677,5,,,buenos_aires_amba,[]
2026-06-04 22:03:46.677631+00,anotador_269,2498,3,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""tendrás""},{""pos"":14,""source"":""prem"",""palabra"":""afueras""},{""pos"":6,""source"":""hyp"",""palabra"":""sitio""}]"
2026-06-04 22:04:13.388372+00,anotador_269,1278,5,,,buenos_aires_amba,[]
2026-06-04 22:04:22.710266+00,anotador_269,5374,4,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""disuasores""},{""pos"":27,""source"":""prem"",""palabra"":""disuasor""}]"
2026-06-04 22:04:46.113313+00,anotador_269,2972,5,,,buenos_aires_amba,[]
2026-06-04 22:05:01.533314+00,anotador_269,4289,4,,,buenos_aires_amba,"[{""pos"":3,""source"":""hyp"",""palabra"":""provocarían""},{""pos"":14,""source"":""prem"",""palabra"":""harían""}]"
2026-06-04 22:05:05.955996+00,anotador_044,1585,1,,,,"[{""pos"":0,""source"":""hyp"",""palabra"":""Dígale""},{""pos"":0,""source"":""prem"",""palabra"":""Diga""}]"
2026-06-04 22:05:19.998667+00,anotador_269,3828,4,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""realizó""}]"
2026-06-04 22:05:20.387098+00,anotador_110,9999,1,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""}]"
2026-06-04 22:05:33.665235+00,anotador_269,2192,5,,,buenos_aires_amba,[]
2026-06-04 22:05:54.953201+00,anotador_269,5621,5,,,buenos_aires_amba,[]
2026-06-04 22:06:00.221574+00,anotador_269,6396,4,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""interés""},{""pos"":10,""source"":""prem"",""palabra"":""estrechamente""},{""pos"":11,""source"":""hyp"",""palabra"":""efecto""},{""pos"":12,""source"":""hyp"",""palabra"":""inmediato.""}]"
2026-06-04 22:06:22.451977+00,anotador_110,7097,3,,,,"[{""pos"":0,""source"":""prem"",""palabra"":""¿Por""},{""pos"":1,""source"":""hyp"",""palabra"":""qué""},{""pos"":0,""source"":""hyp"",""palabra"":""¿Por""},{""pos"":2,""source"":""hyp"",""palabra"":""coincide""},{""pos"":4,""source"":""hyp"",""palabra"":""la""},{""pos"":5,""source"":""hyp"",""palabra"":""solución""},{""pos"":3,""source"":""hyp"",""palabra"":""que""},{""pos"":6,""source"":""hyp"",""palabra"":""correcta""},{""pos"":8,""source"":""hyp"",""palabra"":""la""},{""pos"":7,""source"":""hyp"",""palabra"":""es""},{""pos"":9,""source"":""hyp"",""palabra"":""que""},{""pos"":10,""source"":""hyp"",""palabra"":""resulta""},{""pos"":11,""source"":""hyp"",""palabra"":""más""},{""pos"":12,""source"":""hyp"",""palabra"":""coherente?""},{""pos"":1,""source"":""prem"",""palabra"":""qué""},{""pos"":4,""source"":""prem"",""palabra"":""consistente""},{""pos"":3,""source"":""prem"",""palabra"":""solución""},{""pos"":2,""source"":""prem"",""palabra"":""la""},{""pos"":6,""source"":""prem"",""palabra"":""la""},{""pos"":7,""source"":""prem"",""palabra"":""solución""},{""pos"":8,""source"":""prem"",""palabra"":""correcta?""}]"
2026-06-04 22:06:22.74363+00,anotador_110,7096,3,,,,"[{""pos"":0,""source"":""prem"",""palabra"":""¿Por""},{""pos"":1,""source"":""prem"",""palabra"":""qué""},{""pos"":4,""source"":""prem"",""palabra"":""consistente""},{""pos"":3,""source"":""prem"",""palabra"":""solución""},{""pos"":2,""source"":""prem"",""palabra"":""la""},{""pos"":6,""source"":""prem"",""palabra"":""la""},{""pos"":7,""source"":""prem"",""palabra"":""solución""},{""pos"":8,""source"":""prem"",""palabra"":""correcta?""}]"
2026-06-04 22:06:23.874272+00,anotador_269,3272,5,,,buenos_aires_amba,"[{""pos"":4,""source"":""prem"",""palabra"":""Center""}]"
2026-06-04 22:06:41.057833+00,anotador_269,7229,5,,,buenos_aires_amba,[]
2026-06-04 22:06:44.643696+00,anotador_269,2596,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""CIO""},{""pos"":9,""source"":""prem"",""palabra"":""CIO,""},{""pos"":32,""source"":""prem"",""palabra"":""interoperable""},{""pos"":1,""source"":""hyp"",""palabra"":""CIO""},{""pos"":8,""source"":""hyp"",""palabra"":""rendimiento.""}]"
2026-06-04 22:09:49.488778+00,anotador_110,4345,3,,,,[]
2026-06-04 22:10:13.562569+00,anotador_110,6982,3,,,,[]
2026-06-04 22:10:50.457542+00,anotador_110,4847,4,,,,[]
2026-06-04 22:11:08.317561+00,anotador_110,1303,4,,,,[]
2026-06-04 22:11:23.938819+00,anotador_110,3970,3,,,,[]
2026-06-04 22:13:14.206221+00,anotador_208,9999,3,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""},{""pos"":10,""source"":""hyp"",""palabra"":""ante""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":11,""source"":""prem"",""palabra"":""luego""}]"
2026-06-04 22:13:50.044113+00,anotador_208,1326,4,,,,[]
2026-06-04 22:14:28.081682+00,anotador_208,1691,4,,,,"[{""pos"":2,""source"":""prem"",""palabra"":""cabina,""}]"
2026-06-04 22:14:50.723318+00,anotador_208,6103,3,,,,[]
2026-06-04 22:15:45.296449+00,anotador_135,4537,5,,,buenos_aires_amba,[]
2026-06-04 22:16:01.760868+00,anotador_135,2411,5,,,buenos_aires_amba,[]
2026-06-04 22:16:11.364485+00,anotador_135,7429,5,,,buenos_aires_amba,[]
2026-06-04 22:16:18.628266+00,anotador_135,5450,5,,,buenos_aires_amba,[]
2026-06-04 22:16:33.899593+00,anotador_135,4102,5,,,buenos_aires_amba,[]
2026-06-04 22:16:48.192603+00,anotador_135,3735,5,,,buenos_aires_amba,[]
2026-06-04 22:17:00.486943+00,anotador_135,6119,5,,,buenos_aires_amba,[]
2026-06-04 22:17:11.429415+00,anotador_135,4007,5,,,buenos_aires_amba,[]
2026-06-04 22:17:19.846258+00,anotador_135,666,5,,,buenos_aires_amba,[]
2026-06-04 22:17:29.468012+00,anotador_135,2176,5,,,buenos_aires_amba,[]
2026-06-04 22:17:46.854262+00,anotador_135,2352,5,,,buenos_aires_amba,[]
2026-06-04 22:17:56.931462+00,anotador_135,6290,5,,,buenos_aires_amba,[]
2026-06-04 22:31:43.131033+00,anotador_241,9999,1,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-06-04 22:32:29.354541+00,anotador_241,205,4,,,buenos_aires_amba,[]
2026-06-04 22:32:43.868179+00,anotador_241,5790,4,,,buenos_aires_amba,"[{""pos"":4,""source"":""prem"",""palabra"":""motín""}]"
2026-06-04 22:33:37.325926+00,anotador_241,3939,5,,,buenos_aires_amba,[]
2026-06-04 22:33:56.453914+00,anotador_241,6894,5,,,buenos_aires_amba,[]
2026-06-04 22:34:05.915321+00,anotador_241,4140,4,,,buenos_aires_amba,"[{""pos"":15,""source"":""prem"",""palabra"":""nerd.""}]"
2026-06-04 22:34:39.866596+00,anotador_241,20,4,,,buenos_aires_amba,[]
2026-06-04 22:34:53.989543+00,anotador_241,6444,5,,,buenos_aires_amba,[]
2026-06-04 22:35:13.817102+00,anotador_241,2654,5,,,buenos_aires_amba,[]
2026-06-04 22:35:18.532324+00,anotador_241,4284,5,,,buenos_aires_amba,[]
2026-06-04 22:35:58.459193+00,anotador_241,620,4,,,buenos_aires_amba,[]
2026-06-04 22:36:01.650882+00,anotador_241,2625,5,,,buenos_aires_amba,[]
2026-06-04 22:36:29.814333+00,anotador_241,1928,5,,,buenos_aires_amba,[]
2026-06-04 22:36:42.213252+00,anotador_241,5126,3,,,buenos_aires_amba,"[{""pos"":5,""source"":""hyp"",""palabra"":""ocurriría""},{""pos"":6,""source"":""hyp"",""palabra"":""cuando""},{""pos"":7,""source"":""hyp"",""palabra"":""ocurriera.""}]"
2026-06-04 22:37:03.031232+00,anotador_241,5085,5,,,buenos_aires_amba,[]
2026-06-04 22:37:07.330476+00,anotador_241,4999,5,,,buenos_aires_amba,[]
2026-06-04 22:37:32.124175+00,anotador_241,6330,5,,,buenos_aires_amba,[]
2026-06-04 22:37:42.928051+00,anotador_241,4300,5,,,buenos_aires_amba,[]
2026-06-04 22:38:02.116716+00,anotador_241,257,5,,,buenos_aires_amba,[]
2026-06-04 22:38:17.851439+00,anotador_241,2683,5,,,buenos_aires_amba,[]
2026-06-04 22:41:52.765706+00,anotador_154,9999,1,,,buenos_aires_amba,[]
2026-06-04 22:42:14.273709+00,anotador_154,7293,4,,,buenos_aires_amba,[]
2026-06-04 22:42:28.295959+00,anotador_154,3672,5,,,buenos_aires_amba,[]
2026-06-04 22:42:45.613522+00,anotador_154,3943,5,,,buenos_aires_amba,[]
2026-06-04 22:43:08.738193+00,anotador_154,1458,4,,,buenos_aires_amba,[]
2026-06-04 22:43:23.223639+00,anotador_154,3905,5,,,buenos_aires_amba,[]
2026-06-04 22:43:43.807777+00,anotador_154,1766,4,,,buenos_aires_amba,[]
2026-06-04 22:44:05.785769+00,anotador_154,2401,4,,,buenos_aires_amba,[]
2026-06-04 22:44:22.655186+00,anotador_154,4460,3,,,buenos_aires_amba,[]
2026-06-04 22:44:44.964252+00,anotador_154,2675,5,,,buenos_aires_amba,[]
2026-06-04 22:45:03.154237+00,anotador_154,7073,3,,,buenos_aires_amba,[]
2026-06-04 22:45:16.673819+00,anotador_154,6708,4,,,buenos_aires_amba,[]
2026-06-04 22:45:34.203546+00,anotador_154,6896,5,,,buenos_aires_amba,[]
2026-06-04 22:45:56.654373+00,anotador_154,5955,5,,,buenos_aires_amba,[]
2026-06-04 22:46:08.314755+00,anotador_154,1288,5,,,buenos_aires_amba,[]
2026-06-04 22:46:24.30163+00,anotador_154,4534,5,,,buenos_aires_amba,[]
2026-06-04 22:46:47.518922+00,anotador_154,5734,5,,,buenos_aires_amba,[]
2026-06-04 22:47:01.286224+00,anotador_154,1664,3,,,buenos_aires_amba,[]
2026-06-04 22:47:12.263594+00,anotador_154,1622,5,,,buenos_aires_amba,[]
2026-06-04 22:47:23.484369+00,anotador_154,2238,5,,,buenos_aires_amba,[]
2026-06-04 22:48:29.799106+00,anotador_154,4699,4,,,,[]
2026-06-04 22:48:40.986096+00,anotador_154,1420,1,,,,[]
2026-06-04 22:57:47.060897+00,anotador_243,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":0,""source"":""prem"",""palabra"":""El""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""}]"
2026-06-04 22:59:10.613017+00,anotador_243,7397,5,,,buenos_aires_amba,[]
2026-06-04 22:59:39.411771+00,anotador_243,4431,5,,,buenos_aires_amba,[]
2026-06-04 23:00:03.85349+00,anotador_243,6522,5,,,buenos_aires_amba,[]
2026-06-04 23:00:22.0689+00,anotador_243,7205,5,,,buenos_aires_amba,[]
2026-06-04 23:00:39.420927+00,anotador_243,4134,5,,,buenos_aires_amba,[]
2026-06-04 23:01:10.011728+00,anotador_243,6518,5,,,buenos_aires_amba,[]
2026-06-04 23:01:33.793119+00,anotador_243,4791,5,,,buenos_aires_amba,[]
2026-06-04 23:01:51.199666+00,anotador_243,7312,5,,,buenos_aires_amba,[]
2026-06-04 23:02:06.423819+00,anotador_243,4897,5,,,buenos_aires_amba,[]
2026-06-04 23:02:31.047793+00,anotador_243,1546,5,,,buenos_aires_amba,[]
2026-06-04 23:02:43.683413+00,anotador_243,2531,5,,,buenos_aires_amba,[]
2026-06-04 23:02:53.355845+00,anotador_243,4491,5,,,buenos_aires_amba,[]
2026-06-04 23:03:13.463798+00,anotador_243,6089,5,,,buenos_aires_amba,[]
2026-06-04 23:03:35.039503+00,anotador_243,7163,5,,,buenos_aires_amba,[]
2026-06-04 23:03:41.963131+00,anotador_243,5018,5,,,buenos_aires_amba,[]
2026-06-04 23:04:15.256357+00,anotador_243,6854,3,,,buenos_aires_amba,[]
2026-06-04 23:04:38.399242+00,anotador_243,7437,5,,,buenos_aires_amba,[]
2026-06-04 23:04:59.275586+00,anotador_243,2057,5,,,buenos_aires_amba,[]
2026-06-04 23:05:25.156487+00,anotador_243,5715,5,,,buenos_aires_amba,[]
2026-06-04 23:10:52.412931+00,anotador_187,9999,2,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""}]"
2026-06-04 23:11:20.535679+00,anotador_187,86,4,,,buenos_aires_amba,[]
2026-06-04 23:11:29.007177+00,anotador_187,3820,4,,,buenos_aires_amba,"[{""pos"":16,""source"":""prem"",""palabra"":""modesta,""}]"
2026-06-04 23:11:46.477883+00,anotador_187,5323,5,,,buenos_aires_amba,[]
2026-06-04 23:11:50.062106+00,anotador_261,6815,3,,,buenos_aires_amba,"[{""pos"":19,""source"":""prem"",""palabra"":""$25""},{""pos"":7,""source"":""hyp"",""palabra"":""33""},{""pos"":8,""source"":""hyp"",""palabra"":""dólares.""}]"
2026-06-04 23:11:51.222335+00,anotador_187,261,3,,,buenos_aires_amba,"[{""pos"":7,""source"":""prem"",""palabra"":""tómate""},{""pos"":7,""source"":""hyp"",""palabra"":""prisa.""},{""pos"":6,""source"":""hyp"",""palabra"":""darme""}]"
2026-06-04 23:12:06.108315+00,anotador_187,5464,5,,,buenos_aires_amba,[]
2026-06-04 23:12:13.467235+00,anotador_187,4786,3,en vez de no es así debería ser solo no,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""¿no""},{""pos"":5,""source"":""prem"",""palabra"":""así?""},{""pos"":4,""source"":""prem"",""palabra"":""es""},{""pos"":12,""source"":""hyp"",""palabra"":""¿no""},{""pos"":13,""source"":""hyp"",""palabra"":""es""},{""pos"":14,""source"":""hyp"",""palabra"":""así?""}]"
2026-06-04 23:12:23.30053+00,anotador_261,1548,5,,,buenos_aires_amba,[]
2026-06-04 23:12:32.635671+00,anotador_261,6126,4,,,buenos_aires_amba,[]
2026-06-04 23:12:38.187363+00,anotador_187,6704,5,,,buenos_aires_amba,[]
2026-06-04 23:12:44.097864+00,anotador_187,4306,5,,,buenos_aires_amba,[]
2026-06-04 23:12:48.082824+00,anotador_261,2650,4,,,buenos_aires_amba,[]
2026-06-04 23:12:53.707003+00,anotador_187,1551,4,,,buenos_aires_amba,"[{""pos"":7,""source"":""hyp"",""palabra"":""menudo""}]"
2026-06-04 23:12:59.748004+00,anotador_261,6782,4,,,buenos_aires_amba,[]
2026-06-04 23:12:59.881956+00,anotador_187,3950,5,,,buenos_aires_amba,[]
2026-06-04 23:13:05.327086+00,anotador_187,4849,3,,,buenos_aires_amba,"[{""pos"":4,""source"":""prem"",""palabra"":""terminales""},{""pos"":16,""source"":""prem"",""palabra"":""evocaba""}]"
2026-06-04 23:13:10.031913+00,anotador_261,1088,5,,,buenos_aires_amba,[]
2026-06-04 23:13:23.645986+00,anotador_187,4197,5,,,buenos_aires_amba,[]
2026-06-04 23:13:30.890449+00,anotador_187,6486,5,,,buenos_aires_amba,[]
2026-06-04 23:13:32.460924+00,anotador_261,1778,4,,,buenos_aires_amba,[]
2026-06-04 23:13:38.456677+00,anotador_261,1984,5,,,buenos_aires_amba,[]
2026-06-04 23:13:38.718802+00,anotador_187,2214,5,,,buenos_aires_amba,[]
2026-06-04 23:13:47.647793+00,anotador_261,5985,4,,,buenos_aires_amba,[]
2026-06-04 23:13:51.28854+00,anotador_187,5081,5,,,buenos_aires_amba,[]
2026-06-04 23:13:57.809723+00,anotador_187,2239,5,,,buenos_aires_amba,[]
2026-06-04 23:14:00.093121+00,anotador_261,2030,4,,,buenos_aires_amba,[]
2026-06-04 23:14:03.587688+00,anotador_187,6735,5,,,buenos_aires_amba,[]
2026-06-04 23:14:14.097915+00,anotador_261,6016,4,,,buenos_aires_amba,[]
2026-06-04 23:14:15.556889+00,anotador_187,2873,5,,,buenos_aires_amba,[]
2026-06-04 23:14:22.635604+00,anotador_187,7443,5,,,buenos_aires_amba,[]
2026-06-04 23:14:26.788841+00,anotador_261,1345,4,,,buenos_aires_amba,[]
2026-06-04 23:14:31.702707+00,anotador_261,3142,4,,,buenos_aires_amba,[]
2026-06-04 23:14:52.796891+00,anotador_261,5835,4,,,buenos_aires_amba,[]
2026-06-04 23:15:13.721164+00,anotador_261,3527,5,,,buenos_aires_amba,[]
2026-06-04 23:15:24.294944+00,anotador_261,1848,4,,,buenos_aires_amba,[]
2026-06-04 23:15:33.82433+00,anotador_261,4463,4,,,buenos_aires_amba,[]
2026-06-04 23:15:41.172491+00,anotador_261,3961,2,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""Washington,""},{""pos"":4,""source"":""prem"",""palabra"":""Colorado""},{""pos"":6,""source"":""prem"",""palabra"":""Dakota""},{""pos"":8,""source"":""prem"",""palabra"":""Norte,""},{""pos"":7,""source"":""prem"",""palabra"":""del""},{""pos"":16,""source"":""prem"",""palabra"":""Alan""},{""pos"":17,""source"":""prem"",""palabra"":""Dixon,""},{""pos"":0,""source"":""hyp"",""palabra"":""Alan""},{""pos"":1,""source"":""hyp"",""palabra"":""Dixon""}]"
2026-06-04 23:15:59.536143+00,anotador_261,6421,4,,,buenos_aires_amba,[]
2026-06-04 23:16:36.63417+00,anotador_261,2963,4,,,buenos_aires_amba,[]
2026-06-04 23:16:43.134301+00,anotador_261,2954,4,,,buenos_aires_amba,[]
2026-06-04 23:17:52.30949+00,anotador_261,2817,3,,,buenos_aires_amba,"[{""pos"":8,""source"":""hyp"",""palabra"":""de""},{""pos"":9,""source"":""hyp"",""palabra"":""inmediato.""}]"
2026-06-04 23:18:08.239773+00,anotador_261,6776,2,,,buenos_aires_amba,"[{""pos"":15,""source"":""prem"",""palabra"":""Indianápolis""},{""pos"":9,""source"":""hyp"",""palabra"":""Indianápolis""}]"
2026-06-04 23:18:20.380489+00,anotador_261,2321,4,,,buenos_aires_amba,[]
2026-06-04 23:18:30.264435+00,anotador_261,5841,4,,,buenos_aires_amba,[]
2026-06-04 23:18:40.92393+00,anotador_261,7155,5,,,buenos_aires_amba,[]
2026-06-04 23:19:15.703356+00,anotador_261,2607,4,,,buenos_aires_amba,[]
2026-06-04 23:19:26.788159+00,anotador_261,5615,5,,,buenos_aires_amba,[]
2026-06-04 23:19:45.059472+00,anotador_261,7447,4,,,buenos_aires_amba,[]
2026-06-04 23:19:56.246514+00,anotador_261,724,4,esta raro ahi puesto,,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""así""}]"
2026-06-04 23:20:27.906748+00,anotador_261,5176,5,,,buenos_aires_amba,[]
2026-06-04 23:20:35.347787+00,anotador_261,4165,5,,,buenos_aires_amba,[]
